-13.606309999999999, 12074144871123.248
-13.60632, 12269080732784.992
-13.60633, 12464023985907.387
-13.60634, 12658974631189.34
-13.606350000000003, 12853932672294.9
-13.60636, 13048898104149.787
-13.60637, 13243870929144.082
-13.606379999999998, 13438851150284.133
-13.60639, 13633838765316.988
-13.606399999999999, 13828833773208.584
-13.60641, 14023836177300.701
-13.606420000000002, 14218845975020.773
-13.60643, 14413863167049.156
-13.60644, 14608887754895.824
-13.60645, 14803919737032.791
-13.60646, 14998959116013.256
-13.606469999999998, 15194005889680.299
-13.60648, 15389060061465.12
-13.606489999999999, 15584121626914.453
-13.6065, 15779190588883.281
-13.606510000000002, 15974266948876.3
-13.60652, 16169350704177.594
-13.60653, 16364441854792.473
-13.60654, 16559540405395.441
-13.60655, 16754646353173.672
-13.606559999999998, 16949759697688.621
-13.60657, 17144880440872.25
-13.606580000000001, 17340008580648.395
-13.60659, 17535144119661.463
-13.606600000000002, 17730287057595.563
-13.60661, 17925437391387.934
-13.60662, 18120595126355.03
-13.606629999999997, 18315760258471.11
-13.60664, 18510932791681.05
-13.60665, 18706112723988.13
-13.60666, 18901300055081.47
-13.606670000000001, 19096494786422.53
-13.60668, 19291696919071.484
-13.606690000000002, 19486906448697.98
-13.6067, 19682123382137.234
-13.60671, 19877347713666.39
-13.606719999999997, 20072579447024.285
-13.60673, 20267818579804.508
-13.60674, 20463065117380.04
-13.60675, 20658319054505.402
-13.606760000000001, 20853580393248.27
-13.60677, 21048849133049.055
-13.606780000000002, 21244125276637.81
-13.60679, 21439408821978.832
-13.6068, 21634699769236.49
-13.60681, 21829998119364.953
-13.60682, 22025303873912.375
-13.60683, 22220617029954.44
-13.60684, 22415937588718.746
-13.606850000000001, 22611265552329.406
-13.60686, 22806600919391.67
-13.606869999999999, 23001943688738.56
-13.60688, 23197293863936.777
-13.60689, 23392651443021.152
-13.6069, 23588016428588.71
-13.60691, 23783388816140.61
-13.60692, 23978768609399.863
-13.60693, 24174155809244.957
-13.606940000000002, 24369550412004.215
-13.60695, 24564952423242.832
-13.606959999999999, 24760361837687.223
-13.60697, 24955778660164.977
-13.60698, 25151202886579.03
-13.60699, 25346634519315.313
-13.607, 25542073561674.652
-13.60701, 25737520009462.31
-13.60702, 25932973862856.203
-13.607029999999998, 26128435125388.85
-13.60704, 26323903792966.32
-13.60705, 26519379869878.44
-13.60706, 26714863354261.418
-13.60707, 26910354248932.81
-13.60708, 27105852548672.586
-13.60709, 27301358258228.85
-13.6071, 27496871377744.1
-13.60711, 27692391904138.047
-13.607119999999998, 27887919837831.805
-13.60713, 28083455185243.06
-13.60714, 28278997938962.28
-13.60715, 28474548105099.617
-13.607160000000002, 28670105677798.996
-13.60717, 28865670663681.266
-13.60718, 29061243058710.336
-13.607189999999997, 29256822861216.246
-13.6072, 29452410078557.17
-13.607209999999998, 29648004704806.57
-13.60722, 29843606743842.305
-13.60723, 30039216192988.92
-13.60724, 30234833055683.645
-13.607250000000002, 30430457327465.5
-13.60726, 30626089014322.41
-13.60727, 30821728110064.938
-13.607279999999998, 31017374618625.38
-13.60729, 31213028541478.234
-13.607299999999999, 31408689875596.332
-13.60731, 31604358621881.848
-13.607320000000001, 31800034784622.99
-13.60733, 31995718359279.742
-13.607340000000002, 32191409348320.637
-13.60735, 32387107747439.875
-13.60736, 32582813565248.133
-13.607369999999998, 32778526793812.78
-13.60738, 32974247440561.047
-13.60739, 33169975498860.086
-13.6074, 33365710973330.816
-13.607410000000002, 33561453860491.082
-13.60742, 33757204165911.367
-13.607430000000003, 33952961886312.13
-13.60744, 34148727023077.434
-13.60745, 34344499572792.055
-13.607459999999998, 34540279541465.215
-13.60747, 34736066925419.91
-13.60748, 34931861725464.063
-13.60749, 35127663942708.64
-13.607500000000002, 35323473576125.516
-13.60751, 35519290627138.4
-13.60752, 35715115095709.9
-13.60753, 35910946980516.64
-13.60754, 36106786287186.984
-13.60755, 36302633006781.03
-13.60756, 36498487145822.7
-13.60757, 36694348705950.445
-13.60758, 36890217681744.39
-13.607590000000002, 37086094077611.05
-13.6076, 37281977892631.48
-13.60761, 37477869126308.26
-13.60762, 37673767779632
-13.60763, 37869673851605.01
-13.60764, 38065587344927.805
-13.60765, 38261508256596.164
-13.607660000000001, 38457436590191.39
-13.60767, 38653372344378.19
-13.607680000000002, 38849315518250.945
-13.60769, 39045266111254.83
-13.6077, 39241224126539.89
-13.60771, 39437189564268.01
-13.60772, 39633162423368.05
-13.60773, 39829142703323.195
-13.60774, 40025130405374
-13.607750000000001, 40221125530202.06
-13.60776, 40417128076015.51
-13.607769999999999, 40613138045520.35
-13.60778, 40809155436610.375
-13.60779, 41005180250835.69
-13.6078, 41201212488658.67
-13.60781, 41397252150201.27
-13.60782, 41593299232413.086
-13.60783, 41789353743682.21
-13.607839999999998, 41985415674194.02
-13.60785, 42181485030826.42
-13.607859999999999, 42377561811360.9
-13.60787, 42573646016307.59
-13.60788, 42769737646812.125
-13.60789, 42965836701727.09
-13.6079, 43161943180798.28
-13.60791, 43358057086676.16
-13.60792, 43554178419337.05
-13.607929999999998, 43750307175690.336
-13.60794, 43946443357954.22
-13.607949999999999, 44142586967061.83
-13.60796, 44338738002790.04
-13.60797, 44534896463696.96
-13.60798, 44731062354026.64
-13.60799, 44927235671028.305
